sentiment,content
0.0,"@themakelounge -- No fair, I want a sticker but I just moved away from London"
0.0,@Impala_Guy Hello - iï¿½m back  Hope that happens not occasionally as on wednesday
1.0,@alidg take me with you!!!  Have fun!
0.0,Cried my eyes out watching My Girl last period   hahah
1.0,Wow one of the nicest patients I've ever had! He's being deplyod to falouga-Iraq n-week
1.0,Well good job to my two cousins that are graduates! Good luck in life!!!  &lt;never wear your pajama pants to school  &gt;
0.0,@mitchelmusso it wont work in the uk
1.0,"@veropperez great!!  i've gpt tp put the lyrics in, finsih the background, then go over some writing, and then done!!"
1.0,"@Madinafire Buying my copy today, so excited! Need to learn it for friday  Good luck in sheffield"
0.0,"Everytime I send an email to my coach, I feel a need to practice.   shitty balls.  Lol"
1.0,@CiaoBella50 Evening! How are you this Sat night?
1.0,@taylor_dayne OMG!!! Yr like a goddess to me. Prove yr love &amp; love will lead u back are 2 of my fav old skool tracks  x
0.0,"Chris Pine, Zachary Quinto, and Leonard NImoy on SNL tonight was quite possibly the most fun I've had geeking out in a long time."
1.0,@joannarobbins You are 'spot on'...I wouldn't tweet without it!! Thanks for your share tonight.
0.0,@mdfogarty Im so very sad that i am at work today and cant win tickets
0.0,"TGIF.,..i wish that saying applied to me, but i work Saturdays"
1.0,@donnyosmond Very excited as we have just booked tickets to Vegas (we live in the UK) can't believe the  price of the show tickets
0.0,I feel so deflated. No more doggy.
1.0,"Oh and PS. Since it is already 12:30, I should probably say &quot;Happy Mother's Day&quot; to my Mom and all the mothers out there!"
0.0,Time to take a astronomy test!
1.0,"@coconutfriend i should have shouldnt i, im happy you enjoyed it cos im thoughtful like that you see, and YAYA i hav 20 followers  woop"
0.0,"@kvbuckley I don't know enough about #Sotomayor, but she made a big boo-boo talking about making law.  Doesn't know what 3 branches do?"
1.0,i cooked breakfast for my mom  HAPPY
0.0,@mtupyro - don't feel bad. I got a foad for a promotion here too.
1.0,were you born in a barn? would you like some hay? 8-)(8) youtube the mother song
1.0,Well that was an interesting attempt at the commute to work... didn't exactly plan to end up where I did though...great
0.0,Oh My God ..  sad day ..
1.0,@lilmoxey Yay for full-term!!
0.0,@Spiffums I wasn't near him.
0.0,Bah! Still at work. Lol my feet hurt and my nose won't stop running!
1.0,@NakedSoap @dandineen lol yep sure do... although I must get out the house today !!!
1.0,@cresh182 have fun ! bbq is good ! no matter where it is
1.0,"@Pranajama I've never been to Prague, but if i had the money, it'll be in the 10 first cities I visit"
1.0,@juliefernn jajaja es genial el tweetdeck
0.0,"SPGridView is looking prettier, but I'm pretty sure my code is very ugly."
1.0,watching JONAS for nick's beautiful voice to put me to sleep
1.0,http://twitpic.com/4wgoq - The Beach was phenomenal 2day
0.0,found none
0.0,I'm so down again.  I wish I could share my problems with someone...
0.0,All the people I talk to are GONE
0.0,need some Pizza...can't get out of office
1.0,"So happy, my VStudio shortcuts are backkk"
0.0,@gillianre  im not happy im emailin a complaint! haha il hav 2listen again on sunday
1.0,Congrats &quot;Mine That Bird&quot; for being an underdog and kicking the crap out of all the other runners yesterday. I love seeing that happen.
1.0,Today is a very good day
0.0,@ClintonSparks I told u I tried but 88 said it was 2 late  cause the girl I was with took 4ever 2 get ready. they wanted to meet up by 11.
0.0,"Rope witdrawal in full effect, no one to tie, no teaching, no demos, no one to play with. But worst of all - No one to play with!"
1.0,"Time for a mane trimming, some yoghurt and maybe some sushi. A nice way to wrap up a fairly good day."
1.0,is so  just made a card 4 my mom!!   can't wait to see the smile on her face when she see's it!!
1.0,Can you believe it:Tomorrow Night will be Jay Leno's last episode of the Tonight Show  I encourage everyone to watch it and welcome Conan.
0.0,is sad that greg pritchard didnt make it through to the final of britains got talent coz he soooo deserved it
1.0,Getting a little mowing the grass in this evening!  fun
0.0,Follow @Mz5thAve cause she really shop there!!! Even though she don't be showin love no more
0.0,Thought she wuz my best friend...
1.0,wish i can be with her every day
0.0,miss him way to much... just cnt stop thinking of him   nite nite folkkz...
1.0,@tommcfly I need to watch Star Trek
0.0,@kaliie i'm sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?
1.0,sleep time  big/little lunch tomorrow at olive garden
1.0,Yay - star trek really is &quot;that good&quot;! happy to not be let down  gotta see it on imax now...
0.0,Had a pretty good day. Let's see how the night goes. ;-) oh I have to work all day tomorrow no picnic for me
0.0,My back is killing me. Stupid softball
1.0,"Had fried oreos downtown vegas, went to the park with her cousins. BEST DAY EVERRRR.  Happy mommy's day!"
0.0,@MeggieMouse what are you going 40 hours with out? i'd say my computer or my phone but i did that last week and i didnt care at all..
1.0,what a beautiful morning ; it's time to get up and enjoy the sun
1.0,@SarahJacinta Thanks!
1.0,Sending love &amp; respect to all the mommies out in the twitterverse! You all inspire me!!
0.0,@infobunny Ouch. Realising how sheltered my upbringing was.
0.0,@whitney_g my day just hasnt been the same without ur running conversation all day
0.0,@tearose21 Wish I could be there to enjoy a girls day!!!
1.0,is very shocked and feeling sick... but happy all the same
0.0,"@frgmnt I know, lame."
0.0,"catching the last bit of Later with jools .. last in series .. sob, cry"
0.0,RAIN why must you come &quot;after&quot; I flat iron my hair? I have been rockin my curls for 3 weeks and today you decide to come out. not nice!
0.0,"The old internet is fairly boring today, nothing new on it"
1.0,i am listening this song &quot;shattered&quot; by Tynisha keli   www.myspace.com/tynishakeli
1.0,i &lt;3 maria but i wish she was in my class!!!  i love her lol bored in class again!!
1.0,"@spumante hahaha! Yes, I do"
1.0,to all members of CF! check your facebook in computer immediately. a sweet video from Gulardi is waiting for you all. made me teary
1.0,tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.
1.0,@MCRsavedMilife haha yes
1.0,is thrilled prom went well
1.0,"So twitter is a journey now.  well, okay."
1.0,happy mothers day to all moms out there!!
1.0,I have the Job  this is a nice day it can not be better
1.0,went swimming with the fam for over 2 hours! we're a little toasty
0.0,damm i feel like the song of dead and gone by Travis Garland
0.0,"@lonejohnny awwww  I'll be waiting then, hope it doesn't rain"
1.0,"Nighty night, ya'll!    Tweet Dreams!"
1.0,"@Jennettemccurdy http://twitpic.com/4v0vr - cool! you and your mother have awesome hair styles,! Wish her a happy mother's day!"
0.0,&lt;--has no internet for the weekend
0.0,Sticks and stones may break my bones...but words will hurt forever.
0.0,is so tired ive walked 6.05 kilometres today
1.0,@JENakaGorgeousB happy mother's day to your mom
0.0,i bit my tongue sooo bad...it's swollen.
0.0,no luck in goin to forum.. im about the only person on earth not goin out
0.0,Friday night is never as fun as it should be when you have work on Saturday morning
0.0,@dbdc LOL! I hate when that happens!! All hyped up and its over before you know it! Lunch sounds nice..hope you have a nice time.
0.0,@mitchelmusso i wish i could call but i live in the uk and i don't have the cash to call
0.0,@thursdayband  We can't even call you from belgium  sucks
0.0,@Suai awww me sorry.. its been so long.. u left me
1.0,@Nat4daWorks hope the show is going well!  just wanted u to know that im home now.. muah!
1.0,taylor swift's &quot;you belong with me&quot; is so amazing. love the mv!
0.0,"the downside of getting TDL 3 days early is that i won't have time to read it til next week anyway!  but still, hurrah *clutches it close*"
1.0,"Wow what a sunny day,  just recovering some erased files"
1.0,"@JessieeeS I agree! mmm so good, i miss eating it with you tho"
1.0,"@Aubergine006 I still have plenty of food left here! Thanks for coming over, I can't wait to see how the pictures came out"
1.0,@penitch awwww..... thought it'd be a &quot;yummy&quot; experience.  Will try it next time. Kapag magkakasama ulet tayo nila Mapet ;-)
1.0,"I am increasingly convinced that I am moderately lactose-intolerant - given my deep and abiding love of cheese, this totally sucks"
1.0,@yojibee haha  I need to get in better shape first.. I have cageball on thursdays == me dead on sofa the whole evening
1.0,jb are so cute!  lmfao -giggles-
1.0,"@AngelIbarra You guys rocked tonight. And yes, us Tacoma kids RULE."
1.0,aahhhh the new pics from new moon are brill. I don't think I can wait 5 months
0.0,@nickwall0 Im not bannished... but I am at work till 6
0.0,"@oohhMandy ITSNIKKITIME haha...shiiit, that was Austin o'brien..pardon my BAD call!"
1.0,@katiesol It re-entered my brain orbit thanks to me watching Ryan Reynolds mugging away in &quot;Just Friends&quot; recently
1.0,@mattfazzi  I hope you get well soon! &lt;3
0.0,"At Spring Awakening...cannot wait for it to start. Last time I'm here ever! Boo, sad times"
1.0,just woke up with a cat in my face  haha
1.0,"Oh Top Gear (UK), how I love thee"
0.0,I'm going to miss Miss Suhana
1.0,@Tech_Animated thanks so much for everything you do!  i'm so sorry you're hurting
1.0,F1 &amp; Star Trek...what a great Sunday
0.0,Senior's last day.
0.0,*sigh* I'm going to bed... I just don't feel right anymore...
0.0,"3 hours sleep last night, all of my being wants to crawl into a ball somewhere and sleep for about 5 more hours. At work till six too"
1.0,@flahmanow  nï¿½o te vi onteeeeeeem
0.0,Bah a coworker ran into work late and her bag smacked into my knee  it really hurts now
0.0,@livetosingxo and i had our first fight
0.0,"after bragging about kitten cuteness, my cat never came home  i wanna throw up"
0.0,@cecamy it's nto as good
0.0,@bobbiepen LMAO!!! Man I was so bummed when she stopped braiding
1.0,@mileycyrus http://twitpic.com/4ukqe - haha cute and beautiful  U R cool Miley.^^
1.0,@kcghosthunters can't wait to hear the evp! And cuuuute picture.
1.0,@davjr  i love you mooorrreeee
1.0,"@steveplunkett  Hey, I need a car too. I'll dm you my address."
1.0,@BarryManilow Not been on for a while eh Barry lol.Tweet deck is like prehistoric lol
1.0,Having a cup of tea  I have a cold so it's tasting really good!
1.0,@Grannny63 Happy Mother's Day!  Hugs~
0.0,@AlexisTai please don't roll your eyes. I can't handle that.  *cries*
0.0,"At millys having some yummy asian food! Haha. And listening to let go, such a sad song"
0.0,"Hello and thank you for all of the #followfridays people. I always forget, sorry"
1.0,@arlastouch nothing yet  still looking....but lets for sure do lunch next week!!
0.0,Smackdown is a lot more boring without Maria.
1.0,"Oh! Northern Downpour was just on the radio! I mean, not from the CD or anything. But the normal radio station! Woohoo."
1.0,had a great time at six flags yesterday.. its summer   my friend spent the night last night and just left so now i'm bored..
0.0,god opened the clouds and said i hate you josh
1.0,@Cadwaladr omg yes!!!!!!! but I have to get ready for work early tonight  I have payroll distribution duty
1.0,@JamaicaPanama I'm here if ur here for me!
1.0,"Peter, the bar owner is working his way up to 1000 beers-all Belgian. Has coffin for drinkers of Mort Subite"
1.0,@LCLaurenConrad Can't wait to see it tonite!! should be hilarious
0.0,The weather is so ugly n L.A... It's really cold
0.0,"desktop quad-core Win7 boot time = 2'25&quot;, laptop dual-core w/ SSD Win7 boot time = 0' 13&quot; =&gt; SSD for desktop arrives in 2 days"
1.0,@omgdarleny hahaa your awesomee !
0.0,Why do weddings on TV make me cry? Is it just my inner desire to be eternally happy and start the rest of my life??
1.0,@Holly2305 LOL Me too. Going out at 12am isn't as easy as it used to be
1.0,@Debbas My Mom is a nurse practitioner&amp;spent entire life devoted to the field.  The good ones deserve to be recognized! I'll follow her
1.0,"Working security for the club tonight. First time working it in about a month. Should be interesting. Oh, and hi Kelsenator!"
1.0,@purrsikat yeah thought it was awesome - glad to see some characters like Gambit brought back into the fold
1.0,@SolaiGWC *whew* Ok good.I really don't want that too happen. All my friends loved it. Can't wait to talk about it monday in class.
1.0,@amhartnett That sounds like fun
0.0,Why is it soooo cold &amp; ugly out??
1.0,learn to fly higher...!  http://tinyurl.com/30tools
