sentiment,content
1.0,lemurtoes pretty good actually lame episodes otherwise good give try
1.0,geerlingguy httptinyurlcomdlqop good one nice
1.0,good morning guys dont forget today mothers day mommy love youre best lt
1.0,dannisaywhat lol kk ive sent u friend request
1.0,mbrevoort thanks works treat need post xml really though thinking emulate rails activeresource
0.0,msignorile weather sucks
0.0,followers random spammers
1.0,shoot ron torey lots fun
1.0,kellieann haha hi mum wow yes modern need get facebook account ps talk writing mattcaplin
0.0,gus formally known worlds ugliest dog died well miss gus httpbitlyexjcn
1.0,really enjoying weekend soooo much hope u
0.0,horrible day
1.0,ate much vegetarian pizza dinner good
1.0,tommcfly ahhhhhhh th birthday cant belive found im seeing yous tonight best present everr lt
1.0,mrcartersnurse congratulations mom tomorrow buenas noches
0.0,scarymommy sure entire blogroll terribly updated could motivate update redo
0.0,looks like twitter
1.0,lizscherer cheer buttercup rain go away hearts always mend actually bet
1.0,shaymonkey im comin wit u
0.0,httptwitpiccomp jthawthorne ohio lovers tattoo got design shirt haha lost shirt
1.0,today another good day less extreme experiences anyone fan im watching season
0.0,katrinasummer dude hear ya ill two weeks tomorrow feel old
1.0,parrrttyplaying twister getting tipsywell everyone else lol
1.0,httptwitpiccomjkea edstetzer followers congrats
1.0,exhausted great weekend looking forward week
1.0,supernatural httptwitpiccoml liked old ruby best
0.0,kirbis trusted matt life picture funnnn night though
1.0,omj qot home party oo im man tired goodniqht happy mothers day take care amp god bless
1.0,bb omj sister brought coldstone cupcakes today instead cake celebrate bdays family excited taking pics
0.0,less min lost followers
1.0,sipping oj sun san pedro la soberana sunny smiley nita garlic tomato paste delicious yummy
1.0,ocharleys pretty good especially free hot waitress think back work unfortunately
1.0,sicilyyoder yet ate couple love reeces hard get nz stock bigtime states
0.0,hub day parade course cancelled castle show midshow
1.0,cortneechrist made many new friends twitter around usa another bike across usa trip would amazing see people
1.0,getting ready dayyyyyyyyyyyy hope work goes good
1.0,tomfelton httptwitpiccomjam beautiful landscape seems quiet
0.0,going lumberjack party
1.0,excited see samanthaampdenise httpplurkcomprrid
0.0,beer garden ipod friday night shame ive got work tomorrow
1.0,ah easy received new link reegie rig
1.0,subway always tastes better someone else pays httptinyurlcomresh
1.0,love story loop past minutes love song makes happy like
1.0,susansweet thank
1.0,happy mommahs day moms httpplurkcompstqya
0.0,got rocks found car got birdied evening
1.0,leowolfe haha night man im sure ill meet lifetime fact willno doubt
1.0,love creditcardsized memory sticks microsoft keeps sending
1.0,bertgoethals cool used live houses left place always something going p
0.0,wish sun would come outi guess doesnt matter since im work cant enjoy anyways
1.0,get tonight httpbitlyqxxhi bridesmaids moms bride amp rockin reception
0.0,mrswilliams timperator fhlt sich ganz montezuma iphone
1.0,hellenbach sounds like best sort work jenni seems lovelyso nice hear meeting flesh
0.0,faulko im watchign garden windowfar hot
1.0,trishapocalypse luh tooooo
1.0,eep might cancel disney trip year thrilled
0.0,music soothes soul
0.0,denybutterflies omg sorry sorry never know say
1.0,good mornin everyone beautiful sunday beautiful moms breakfast lady lets move
1.0,fatallyyours thats stunning
0.0,rosie day today goal leav house b mom gets hmmm maybe rosie day rescheduled forwed
0.0,reallifekaz cant come toniiiite arggh want tho fun uss well def see u morrow nite tho
0.0,really tired need morning bed good night
0.0,love baby dont hurt dont hurt want watch night ruxbury right
1.0,ambersalerts lol ill look youtube later thanks
1.0,happy star wars day may th via nige goth
1.0,go byall lt see ya later guys xx
1.0,listening demi lovato finished new song
1.0,iam tea mmmm crispy cake headphones
1.0,zendoc pretty soon gonna unfollow tweetwords cut quickly growing quothabitquot love challenge
0.0,flyaarmy aduvall flyingphotog foxwhisperer brief interruption brb goodnight dont catch u later gotta ck something
0.0,anothrstupidkid lucky bed ice cream sore couch cardboard
0.0,aww thats wikid need book myne sooon miss lovely im ned brekkie speak soon dudde xxx
0.0,friday night working
1.0,lindyhot lol usually always bn well tho old r ur kids
0.0,friend went new york without got picture smith httptwitpiccoml
0.0,sad miss friends
1.0,happy mothers day moms
0.0,doggy sad cheer jessie
1.0,owenong looks good making hungry boy stll asleep
0.0,pokinatcha honestypain blech
1.0,west coast timegettin ready catch flight back homesoooo excited go back two fav boyzzzz puppy n bf
1.0,buggysrose hahai may thatyo
0.0,guess relaxing dinner movie tonighti looking forward day work
1.0,snuffel gl say hi
0.0,official twilight saga endedsighmy life empty
1.0,bed church morning happy mothers day
1.0,noticed two top ten topics twitter right quotstar trekquot quotspockquot cool love
1.0,realised much love sundays
0.0,bunburyette come online need someone talk
0.0,joenkobema whats wrong come u pain
1.0,eplisa diapers feeding cooking dont stuff hahaha yeah right sounds like normal day
1.0,kimkardashian youre absoute best
0.0,subville snuggles backeveryones telling get ive years x
0.0,played show tonight chinnerys southend snapped guitar strap ripped strings threw guitar across stage
0.0,lonely need company
0.0,shower taken room right bed yeasterday shower balcony sea wiew bit nicer
1.0,lilbumbles happy mothers day mother list
1.0,buchautor thanks follow friday
0.0,dangit got kiss album wrong color
1.0,realwizkhalifa courtney seems like cool chick amp shes pretty
1.0,mikehuntington oops drunken stupor lol ima check
1.0,karasutra next youtube video gonna love videos
0.0,spyed princess anne today listented friends cooking perfect evening working sucks ob
1.0,msluce oh love well mcr songs great happy star wars day yaa xd
1.0,kman aw check posted httpeveinbangkokblogspotcom really admire mom shes strong woman god bless
0.0,grossnoises miss yoooouuuu
0.0,xdjio ware se fast enough x xm ssd raid mhz iop hpt might try adaptec ghz
1.0,finish line team alpha allstars great day good winning company team httptwitpiccomjggm
0.0,anieszkaa haha ltiitle bit yesterday ive day think ima chick allnighter hahaha cool
0.0,jamieoliver whats breaky russtle something hangover please jamie lmao
0.0,hardrockchick super caught cold plane far forward line id like extra sleep dearly needed
0.0,scrapshoppeetsy rt hearts past days etsy boo hoototally
1.0,sorry sanderschenk misspelled twice already im notgiving run httpblipfmjjxr
1.0,tacquira anytime loveyou looked beautiful next time nyc hopefully link enjoy evening
0.0,im dragging low point slowly wine assist prob v sensible lows dont hit often
1.0,gamerbabe im feeling little sleepy reading gunter grass wonderful tiny print eyes done
1.0,httptwitpiccomwsy beauty going
0.0,could messages cheer robynlouise leahstakes misskeribaby jewlear celenko sarahbeeny beverleyknight
0.0,michaelmagical oh dinner time still sulking missing fillet min sob tea amp toast
1.0,happy quotstar warsquot day twitters httpmigremesie
0.0,need stop sick
1.0,jennettemccurdy httptwitpiccomwyp sweet im loving bracelets btw
1.0,treewatcher ah veronica pleasure meet im stephen
1.0,fatbellybella lol cute btw happy mothers day lady
1.0,peacepeaceout totally go amazing hes reason bought tix songs blood bank
1.0,making mix minutes far aiming minutes loving far dj sugarfree
1.0,man wire every bit amazing publicity reviews suggest strongly recommended even vertigo sufferers
1.0,dmaul yus really nice
1.0,done disneyland kids knocked stopped hotel bar grabbed grey goose amp tonic way uppeace
0.0,bdmnon heard cant make
1.0,almost time take kids school
0.0,annejsimmons mother bad days
0.0,jennafletch freddies cotch ladyhawke missing bajan beauty
1.0,morning coffee fresh air
0.0,patio weather kirkland also launchyerboat weather except im missing boat part
1.0,lookin forward lovely meal grandparents th posh italian
1.0,spinachpuffs yeeeeah seen empire top computer games httpwwwempireonlinecomgreatestgames
0.0,strabismus try ignorejust noticing new mos love sonic drinks cherry limeade mmm
1.0,nicolehoney thank business exam tomorrow
0.0,aaahhhh poor chops pig
1.0,geehall lol peek httpgeehallblogspotcom coming along nicely totally understand leaving set quiet
0.0,missed jonaswebcast
0.0,wanted greg pritchard go silly sobby hopelessly dull little girl hollie steel
1.0,hahaha tea grandmas sweat yep
1.0,jennywoo bbq chicken pizza last night although wasnt deep dish glad hear fun pr
0.0,ingek im blip cant get work iphone
1.0,hellolizzi oh hahah thats ok
0.0,gfalcone britains got talent cute little girl feel sorry hope simon finds time xx
0.0,jasminecjones thinking thing love morning chats totally need live gether full time lol
0.0,sometimes forget boys feelings
1.0,enjoying lazying around eating roses chocolates x
0.0,missed justin snl aghhh started love yes one weeks
1.0,tired work hate closing eek smiles today aloha kitchen yum
1.0,trswift hahahaha nice gave bio cos idk hell im hello chem
0.0,sophhs cool im tempted see feel sorry jb though hardly people
0.0,made okay rap mix couldnt stuff wanted im getting ready leave
1.0,going eat pasta bake favourite food later going flea market jadirox youre lilime
1.0,darkeascension hope great one ya httpmylocmetvd
1.0,mistressb happy provide backup support murderous rampages
1.0,danwarp quotshut upquot line removed locker scene bet could recite speech easily dare
1.0,ok mother fucking duet hysterical lol
0.0,oh god twitter feed taken geeky stuff bmw brampitolo kodinlanewave kenkeiter funny wish understood
0.0,burnt arm thought know
1.0,going bed talk ya later goodnight birdies lol
1.0,tonibrockliss fyi connie carla totally awesome previews make seem sorry one
1.0,brianiwama amen brotha
0.0,jonasbrothers saw webc awesome loved songs im sad cuz couldnt wake early started
1.0,msfantastic goodmorningamp happymothers day
0.0,hell going last night morning sucked moving tonight
1.0,hotnizz wah sayang
1.0,ddlovato httptwitpiccomvuuy thats cool
0.0,jae oh yes ave never orderd lil funny first check ta
1.0,remirockit sounds like town
0.0,malarkey ok point taken ill tell team stop cynical championing standards activex far better anyway
1.0,great night justine boys westconn people met tonight haha
1.0,bendthelight heart girls lets hang soon
1.0,reading bible praying bed
0.0,empirebetty well tell didnt marry like maybe thats im stuck situations like
0.0,akdb tell
0.0,embossers expensive get one cheap trying save papersource order goes tonight sry bank account
1.0,getting cds ready tour
1.0,danielradcliffe sunday mothers day
0.0,crying tuesday cos find economics offically crying subject lol
1.0,sun shining great day
1.0,john college thing staying home weekend hanging momma sushi tonight lt
1.0,oh goshso close finishing song cant wait
0.0,got people dont let skip sci pratical becos skola impt dont waste parents money nt fair
1.0,dissidentfury good morning sis alas itll time say goodnight soon
0.0,tmg tried help
0.0,bhuto given way kunal khemu etc starrers turn outthere high probability shit rather niche
1.0,littlegigigirl happy birthday
1.0,miniatus well thank darlingit pleasure shopping youyou see first pics
0.0,michaelpietsch hes totally ignoring sad heartbroken
0.0,listening opeth trying think missing show san antonio failing
